timestamp,temperature,label,delay
5070.0,0.382200000000001,0.0,120.0
4110.0,0.382200000000001,0.0,468.0
3870.0,0.3626000000000005,0.0,816.0
3509.0,0.3724000000000025,0.0,810.0
3420.0,0.34299999999999997,0.0,450.0
3690.0,0.42139999999999844,0.0,90.0
4110.0,0.421400000000002,0.0,186.0
4170.0,0.39199999999999946,0.0,282.0
4801.0,0.33319999999999794,0.0,276.0
4620.0,0.3038000000000025,0.0,168.0
4381.0,0.254800000000003,0.0,60.0
5581.0,0.597800000000003,0.0,84.0
5191.0,1.0486000000000004,0.0,108.0
3570.0,1.479800000000001,0.0,102.0
2849.0,1.5875999999999983,0.0,66.0
3690.0,1.9502000000000024,0.0,30.0
3960.0,1.9207999999999998,0.0,42.0
4021.0,1.6953999999999994,0.0,54.0
4501.0,1.519000000000002,0.0,60.0
5010.0,1.205400000000001,0.0,60.0
5761.0,0.9505999999999908,0.0,60.0
7711.0,0.7448000000000015,0.0,48.0
10200.0,0.5291999999999994,0.0,36.0
7081.0,0.8134000000000015,0.0,36.0
4617.0,0.695800000000002,0.0,48.0
2761.0,0.49980000000000047,0.0,60.0
2910.0,0.6370000000000005,0.0,60.0
2610.0,0.6468000000000025,0.0,60.0
2309.0,0.490000000000002,0.0,54.0
2191.0,0.5095999999999989,0.0,42.0
2218.0,0.41159999999999997,0.0,30.0
2133.0,0.313600000000001,0.0,78.0
2100.0,0.2940000000000005,0.0,126.0
2337.0,0.3626000000000005,0.0,126.0
2308.0,0.33319999999999794,0.0,78.0
2518.0,0.352800000000002,0.0,30.0
2398.0,0.35279999999999845,0.0,30.0
2492.0,0.35279999999999845,0.0,30.0
2523.0,0.245000000000001,0.0,29.8
2883.0,0.2940000000000005,0.0,29.4
2846.0,0.20579999999999998,0.0,29.0
2428.0,0.19599999999999795,0.0,29.8
2248.0,0.15679999999999694,0.0,30.6
2370.0,0.20579999999999643,0.0,60.8
2518.0,0.2744,0.0,120.4
2220.0,0.17639999999999745,0.0,180.0
996669.0,2.714600000000001,0.0,120.0
996409.0,2.783200000000001,0.0,60.0
996040.0,2.6656000000000013,0.0,42.0
996018.0,2.5283999999999978,0.0,66.0
996139.0,2.401,0.0,90.0
996078.0,2.5578000000000003,0.0,66.0
996039.0,2.753800000000002,0.0,42.0
996135.0,2.851800000000001,0.0,42.0
996103.0,3.0869999999999997,0.0,66.0
996104.0,3.2241999999999997,0.0,90.0
996019.0,3.2241999999999997,0.0,66.0
996200.0,2.9694000000000003,0.0,42.0
996166.0,3.1164000000000023,0.0,48.0
995846.0,3.2045999999999992,0.0,84.0
996043.0,3.3124000000000002,0.0,120.0
996102.0,3.3515999999999977,0.0,216.0
996198.0,3.3712000000000018,0.0,312.0
996161.0,3.439799999999998,0.0,294.0
996008.0,3.6554,0.0,162.0
995775.0,3.7828000000000017,0.0,30.0
996012.0,3.890599999999999,0.0,30.0
996079.0,4.018000000000001,0.0,30.0
995917.0,4.067,0.0,36.0
996068.0,4.076800000000002,0.0,48.0
995988.0,4.018000000000001,0.0,60.0
996045.0,4.086599999999997,0.0,84.0
996077.0,4.1356,0.0,108.0
996039.0,4.1846,0.0,102.0
996106.0,4.155200000000001,0.0,66.0
996073.0,4.155200000000001,0.0,30.0
995862.0,4.213999999999999,0.0,30.0
996043.0,4.2042,0.0,30.0
996013.0,4.194400000000002,0.0,30.0
996144.0,4.233599999999999,0.0,30.0
996158.0,4.2532,0.0,30.0
996106.0,4.292400000000001,0.0,30.0
995861.0,4.282599999999999,0.0,30.0
995841.0,4.331599999999998,0.0,30.0
995986.0,4.312000000000001,0.0,30.0
996048.0,4.096400000000003,0.0,30.0
995931.0,3.919999999999998,0.0,30.0
996078.0,3.900400000000001,0.0,30.0
996130.0,3.900400000000001,0.0,96.2
995773.0,3.9592000000000027,0.0,228.6
995169.0,3.9003999999999976,0.0,361.0
994569.0,3.6848000000000027,0.0,288.6
2512.0,0.21559999999999846,0.0,216.2
2073.0,0.16659999999999897,0.0,161.8
1832.0,0.20579999999999998,0.0,125.4
2218.0,0.16659999999999897,0.0,89.0
2850.0,0.09799999999999898,0.0,65.4
3122.0,0.05880000000000152,0.0,41.8
2972.0,0.07840000000000202,0.0,60.0
2700.0,0.107800000000001,0.0,120.0
2252.0,0.10779999999999745,0.0,180.0
2065.0,0.25479999999999947,0.0,144.0
2124.0,0.5879999999999974,0.0,108.0
2348.0,1.215200000000003,0.0,108.0
2493.0,1.6170000000000009,0.0,144.0
2460.0,1.2544000000000004,0.0,180.0
2460.0,0.6173999999999964,0.0,132.0
2460.0,0.35279999999999845,0.0,84.0
2188.0,0.4507999999999974,0.0,54.0
2490.0,0.6271999999999984,0.0,42.0
2673.0,0.8231999999999999,0.0,30.0
3276.0,0.7448000000000015,0.0,30.0
3300.0,0.47039999999999793,0.0,30.0
2458.0,0.16659999999999897,0.0,30.0
1983.0,0.09799999999999898,0.0,30.0
2253.0,0.26459999999999795,0.0,30.0
2224.0,0.32339999999999947,0.0,66.4
2101.0,0.32339999999999947,0.0,102.8
1918.0,0.1960000000000015,0.0,102.6
1862.0,0.20579999999999998,0.0,65.8
1707.0,0.30379999999999896,0.0,29.0
1744.0,0.28419999999999845,0.0,29.4
1885.0,0.20579999999999998,0.0,29.8
2227.0,0.2254000000000005,0.0,36.0
2372.0,0.5488,0.0,48.0
2099.0,0.6271999999999984,0.0,60.0
1988.0,0.4997999999999969,0.0,60.0
1981.0,0.4704000000000015,0.0,60.0
1878.0,0.5390000000000015,0.0,60.0
1860.0,0.4801999999999964,0.0,60.0
1922.0,0.26459999999999795,0.0,60.0
2192.0,0.2744,0.0,144.0
2041.0,0.28419999999999845,0.0,228.0
2064.0,0.2940000000000005,0.0,222.0
2431.0,0.21559999999999846,0.0,126.0
2438.0,0.14700000000000202,0.0,30.0
2075.0,0.215600000000002,0.0,42.0
2127.0,0.28419999999999845,0.0,54.0
2010.0,0.176400000000001,0.0,102.0
1883.0,0.12739999999999796,0.0,186.0
1827.0,0.17639999999999745,0.0,270.0
1646.0,0.1372,0.0,174.0
1740.0,0.24499999999999744,0.0,78.0
2037.0,0.20579999999999998,0.0,30.0
2253.0,0.16659999999999897,0.0,30.0
2100.0,0.21559999999999846,0.0,30.0
2035.0,0.1960000000000015,0.0,30.4
2063.0,0.09799999999999898,0.0,30.8
2010.0,0.107800000000001,0.0,30.6
2015.0,0.1960000000000015,0.0,29.8
1829.0,0.18619999999999948,0.0,29.0
1985.0,0.107800000000001,0.0,29.4
2315.0,0.1372,0.0,29.8
2198.0,0.1274000000000015,0.0,48.0
1884.0,0.07839999999999847,0.0,84.0
1769.0,0.07840000000000202,0.0,120.0
1771.0,0.07839999999999847,0.0,144.0
2222.0,0.08819999999999695,0.0,168.0
2397.0,0.1372,0.0,150.0
2187.0,0.09799999999999898,0.0,90.0
1982.0,0.0686,0.0,30.0
1865.0,0.08819999999999695,0.0,42.0
